[2026-02-09 20:26:18] 🥳 Nila Command Center running at http://0.0.0.0:5555
[2026-02-09 20:26:18]    Using OpenClaw CLI for gateway data
[2026-02-10 10:57:10] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 10:57:12] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 10:57:12] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 10:57:13] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 10:57:36] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 10:57:36] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 10:57:36] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 10:57:36] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 10:57:36] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 10:57:39] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 10:57:41] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 10:57:42] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 10:57:42] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 10:58:06] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 10:58:06] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 10:58:06] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 10:58:06] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 10:58:06] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 10:58:09] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 10:58:11] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 10:58:11] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 10:58:12] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 10:58:36] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 10:58:36] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 10:58:36] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 10:58:36] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 10:58:36] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 10:58:39] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 10:58:41] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 10:58:41] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 10:58:42] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 10:59:06] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 10:59:06] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 10:59:06] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 10:59:06] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 10:59:06] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 10:59:09] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 10:59:11] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 10:59:11] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 10:59:12] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 10:59:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 10:59:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 10:59:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 10:59:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 10:59:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 10:59:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 10:59:45] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 10:59:45] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 10:59:46] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:00:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:00:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:00:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:00:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:00:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:00:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:00:45] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:00:45] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:00:46] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:01:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:01:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:01:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:01:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:01:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:01:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:01:45] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:01:45] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:01:45] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:02:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:02:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:02:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:02:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:02:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:02:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:02:45] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:02:45] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:02:46] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:03:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:03:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:03:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:03:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:03:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:03:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:03:45] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:03:45] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:03:46] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:04:06] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:04:06] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:04:06] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:04:06] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:04:06] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:04:09] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:04:12] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:04:12] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:04:12] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:04:36] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:04:36] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:04:36] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:04:36] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:04:36] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:04:39] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:04:41] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:04:41] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:04:42] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:05:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:05:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:05:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:05:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:05:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:05:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:05:45] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:05:45] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:05:46] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:06:39] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:06:39] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:06:39] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:06:39] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:06:39] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:06:40] [Proxy] "GET /proxy/dashboard/settings HTTP/1.1" 200 -
[2026-02-10 11:06:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:06:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:06:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:06:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:06:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:06:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:06:46] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:06:47] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:06:47] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:06:49] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:06:49] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:06:50] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:07:11] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:07:11] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:07:11] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:07:11] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:07:11] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:07:14] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:07:16] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:07:16] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:07:17] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:07:41] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:07:41] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:07:41] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:07:41] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:07:41] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:07:44] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:07:46] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:07:46] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:07:47] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:08:11] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:08:11] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:08:11] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:08:11] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:08:11] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:08:14] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:08:16] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:08:16] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:08:17] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:08:41] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:08:41] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:08:41] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:08:41] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:08:41] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:08:44] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:08:46] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:08:47] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:08:47] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:09:11] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:09:11] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:09:11] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:09:11] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:09:11] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:09:15] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:09:17] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:09:17] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:09:18] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:09:41] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:09:41] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:09:41] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:09:41] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:09:41] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:09:45] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:09:47] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:09:48] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:09:48] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:10:11] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:10:11] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:10:11] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:10:11] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:10:11] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:10:14] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:10:17] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:10:17] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:10:18] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:10:41] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:10:41] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:10:41] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:10:41] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:10:41] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:10:45] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:10:50] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:10:50] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:10:51] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:11:11] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:11:11] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:11:11] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:11:11] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:11:11] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:11:16] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:11:21] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:11:22] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:11:22] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:11:41] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:11:41] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:11:41] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:11:41] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:11:41] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:11:47] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:11:49] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:11:50] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:11:50] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:12:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:12:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:12:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:12:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:12:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:12:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:12:46] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:12:46] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:12:47] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:13:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:13:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:13:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:13:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:13:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:13:45] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:13:48] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:13:49] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:13:49] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:14:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:14:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:14:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:14:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:14:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:14:45] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:14:47] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:14:48] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:14:49] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:15:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:15:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:15:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:15:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:15:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:15:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:15:46] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:15:46] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:15:47] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:16:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:16:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:16:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:16:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:16:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:16:44] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:16:46] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:16:46] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:16:47] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:17:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:17:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:17:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:17:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:17:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:17:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:17:46] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:17:46] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:17:47] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:18:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:18:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:18:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:18:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:18:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:18:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:18:46] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:18:46] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 11:18:47] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:19:40] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 11:19:40] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 11:19:40] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 11:19:40] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 11:19:40] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 11:19:43] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 11:19:47] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 11:19:47] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
